year,odometer,cylinders,fuel,manufacture,drive,paint,price,transmission
2014,101859,NaN,0.0,chevrolet,rwd,NaN,200,0.0
2021,6555,4,0.0,honda,4wd,NaN,32988,0.0
2001,222082,NaN,0.0,gmc,fwd,white,10000,0.0
2017,53624,NaN,0.0,bmw,fwd,NaN,NaN,0.0
2000,119275,8,0.0,NaN,4wd,NaN,25950,1.0
2010,147126,NaN,0.0,chevrolet,NaN,NaN,13995,0.0
2007,261000,4,0.0,NaN,fwd,black,5100,0.0
2009,69106,8,0.0,NaN,4wd,white,19500,0.0
2010,168256,6,0.0,acura,4wd,silver,8500,0.0
2017,53498,6,0.0,NaN,fwd,NaN,21887,0.0
2020,26310,NaN,0.0,volkswagen,4wd,black,26593,0.0
2019,60867,NaN,0.0,ford,fwd,silver,19949,0.0
2019,26291,NaN,0.0,subaru,4wd,silver,24412,0.0
2004,195264,8,0.0,NaN,NaN,NaN,9999,0.0
1994,220000,6,0.0,NaN,NaN,NaN,6000,1.0
2018,64200,6,0.0,ram,fwd,white,49000,0.0
2006,214000,4,1.0,toyota,NaN,NaN,5000,0.0
2010,235000,NaN,0.0,subaru,NaN,NaN,4000,0.0
2000,274000,4,0.0,toyota,NaN,NaN,2600,0.0
2015,138495,NaN,0.0,toyota,4wd,NaN,20995,0.0
2019,29300,6,0.0,audi,4wd,grey,40000,0.0
2019,75333,6,0.0,ford,4wd,silver,33999,0.0
NaN,76703,4,0.0,NaN,NaN,black,24993,0.0
2020,57580,NaN,1.0,honda,fwd,NaN,29995,0.0
2002,178609,8,0.0,chevrolet,4wd,grey,14500,0.0
2008,95000,5,0.0,NaN,fwd,blue,6900,0.0
2020,34748,8,0.0,land,4wd,white,87500,0.0
2019,36895,NaN,0.0,chevrolet,fwd,NaN,17400,0.0
2022,23540,NaN,0.0,NaN,rwd,silver,33600,0.0
2020,36245,NaN,0.0,kia,fwd,silver,20900,0.0
2017,33028,NaN,0.0,mazda,fwd,red,23400,0.0
2020,59342,NaN,0.0,toyota,fwd,NaN,33600,0.0
2018,34305,NaN,0.0,dodge,NaN,black,32200,0.0
2019,43415,NaN,0.0,NaN,fwd,black,24900,0.0
2020,61972,NaN,0.0,gmc,NaN,white,35600,0.0
2020,73165,NaN,0.0,land,4wd,black,29600,0.0
2018,32025,NaN,0.0,chevrolet,fwd,white,25900,0.0
2020,13870,NaN,0.0,ford,4wd,black,43900,0.0
2021,43290,NaN,0.0,cadillac,fwd,white,39900,0.0
2021,21590,NaN,1.0,lexus,fwd,NaN,42800,0.0
2020,54808,NaN,0.0,bmw,rwd,black,25900,0.0
2018,42020,NaN,0.0,chrysler,rwd,silver,22300,0.0
2021,35885,NaN,0.0,buick,fwd,NaN,23900,0.0
2019,65692,NaN,0.0,chevrolet,fwd,purple,26800,0.0
2021,27690,NaN,0.0,gmc,4wd,black,52900,0.0
2020,60885,NaN,0.0,bmw,rwd,white,26500,0.0
2020,41820,NaN,0.0,ford,rwd,NaN,23200,0.0
2022,2855,NaN,0.0,gmc,4wd,NaN,56900,0.0
2019,61140,NaN,0.0,nissan,fwd,blue,14600,0.0
2021,53850,NaN,0.0,ram,4wd,silver,48700,0.0
2020,61340,NaN,0.0,dodge,fwd,silver,20500,0.0
2021,38625,NaN,0.0,toyota,fwd,NaN,20600,0.0
2020,52970,NaN,0.0,kia,fwd,white,17800,0.0
2018,37772,NaN,0.0,hyundai,fwd,black,20700,0.0
2020,45770,NaN,0.0,NaN,rwd,white,46800,0.0
2019,45770,NaN,0.0,dodge,fwd,silver,20200,0.0
2019,29498,NaN,0.0,chevrolet,4wd,white,49900,0.0
1974,45500,8,0.0,ford,rwd,blue,7500,0.0
2008,212323,8,0.0,ford,4wd,silver,18888,0.0
1965,35000,8,0.0,NaN,rwd,brown,20000,1.0
1986,35851,NaN,0.0,nissan,NaN,red,19980,1.0
2004,235642,NaN,0.0,honda,NaN,NaN,3300,1.0
2012,43444,6,0.0,NaN,rwd,black,59744,1.0
2021,24800,4,0.0,lexus,fwd,grey,32400,0.0
2000,135000,6,0.0,ford,4wd,white,2800,0.0
2006,125144,8,0.0,NaN,4wd,brown,15988,0.0
2019,84600,8,0.0,ram,4wd,NaN,35500,0.0
2020,27500,8,0.0,ford,4wd,NaN,39500,0.0
2020,15350,8,0.0,ram,4wd,NaN,39900,0.0
2010,107200,6,0.0,audi,4wd,NaN,10500,0.0
2017,116000,NaN,0.0,toyota,NaN,silver,13500,0.0
2017,22659,4,0.0,honda,fwd,blue,15995,0.0
2017,93000,NaN,0.0,ford,NaN,NaN,26000,0.0
2000,143574,10,0.0,ford,rwd,white,10500,0.0
2017,42765,4,0.0,volvo,fwd,blue,16499,0.0
2003,200000,6,0.0,toyota,4wd,NaN,4500,0.0
2012,160000,6,0.0,mercedes,4wd,silver,11300,0.0
2013,124000,4,1.0,toyota,rwd,white,14000,0.0
2007,152746,4,0.0,chrysler,NaN,NaN,2300,0.0
2009,180000,4,0.0,NaN,fwd,red,5500,0.0
2011,103955,NaN,0.0,chrysler,rwd,silver,12395,0.0
2017,56000,4,0.0,hyundai,fwd,blue,9000,0.0
2012,108000,4,0.0,chevrolet,fwd,grey,4600,0.0
1995,55000,NaN,0.0,ford,NaN,NaN,9999,0.0
2007,144869,6,0.0,infiniti,4wd,NaN,7950,0.0
2013,157000,8,0.0,NaN,4wd,brown,27500,0.0
2005,138000,6,0.0,toyota,fwd,white,5500,0.0
2015,136000,4,0.0,cadillac,rwd,black,13900,0.0
2008,113000,NaN,0.0,NaN,NaN,NaN,14999,0.0
2016,115555,NaN,0.0,lexus,fwd,black,NaN,0.0
2003,164283,4,0.0,volkswagen,fwd,yellow,5400,0.0
2011,154984,6,0.0,infiniti,4wd,silver,12995,0.0
2017,80619,4,0.0,hyundai,4wd,grey,19495,0.0
2006,117000,6,0.0,toyota,fwd,black,7500,0.0
2019,43143,4,0.0,nissan,fwd,white,17000,0.0
2008,259000,NaN,0.0,NaN,NaN,NaN,13999,0.0
2007,126153,NaN,0.0,honda,fwd,NaN,11977,0.0
2005,139652,4,0.0,acura,fwd,silver,10995,1.0
2013,116789,4,0.0,honda,fwd,grey,14750,0.0
2012,92529,4,0.0,audi,4wd,black,17995,0.0
2007,145086,4,0.0,honda,fwd,black,8750,0.0
2017,104305,4,0.0,hyundai,fwd,white,13995,0.0
2012,155251,4,0.0,honda,fwd,grey,12750,0.0
2005,170000,8,0.0,NaN,4wd,white,7900,0.0
2003,148999,8,0.0,NaN,4wd,silver,8000,0.0
1968,24011,8,0.0,NaN,rwd,blue,8000,0.0
2020,12874,NaN,0.0,ford,NaN,blue,NaN,0.0
2022,17777,NaN,1.0,tesla,rwd,NaN,44999,1.0
2020,18161,NaN,0.0,ford,4wd,white,NaN,0.0
2019,22491,NaN,0.0,ford,4wd,black,NaN,0.0
2021,18945,NaN,0.0,ford,4wd,NaN,NaN,0.0
2022,5249,NaN,0.0,ford,4wd,NaN,NaN,0.0
2017,179014,NaN,0.0,ram,fwd,white,NaN,0.0
2021,6940,NaN,0.0,ford,4wd,NaN,NaN,1.0
1999,93444,6,0.0,dodge,4wd,purple,34997,0.0
2014,107787,4,0.0,kia,fwd,grey,11999,0.0
2021,3654,NaN,0.0,ford,4wd,blue,NaN,1.0
2008,107094,6,0.0,infiniti,rwd,white,15499,0.0
2021,14597,NaN,0.0,ford,4wd,blue,NaN,0.0
2018,37118,NaN,0.0,chevrolet,4wd,white,NaN,0.0
1999,144400,4,0.0,toyota,rwd,black,10500,0.0
2018,15198,NaN,0.0,chevrolet,4wd,black,NaN,0.0
2019,27520,NaN,0.0,audi,4wd,black,NaN,0.0
2018,54890,NaN,0.0,audi,4wd,black,NaN,0.0
2021,1,NaN,0.0,NaN,4wd,blue,110835,0.0
2022,1077,NaN,0.0,acura,4wd,white,NaN,0.0
2020,86491,NaN,0.0,toyota,NaN,NaN,18988,0.0
2017,115543,NaN,0.0,subaru,4wd,NaN,17598,0.0
2021,2502,NaN,1.0,ford,4wd,black,NaN,0.0
2021,9386,NaN,1.0,ford,NaN,NaN,NaN,0.0
2021,22752,NaN,1.0,ford,NaN,silver,NaN,0.0
2017,25504,NaN,1.0,nissan,NaN,blue,17894,0.0
1970,67000,NaN,0.0,NaN,NaN,NaN,23500,1.0
2017,110465,NaN,1.0,ford,NaN,NaN,15788,0.0
2004,142544,6,0.0,lexus,fwd,white,10495,0.0
2008,90421,NaN,0.0,acura,NaN,NaN,NaN,0.0
2012,149318,8,0.0,toyota,4wd,silver,20750,0.0
2014,119840,6,0.0,ford,4wd,silver,13495,0.0
2009,98572,6,0.0,ford,4wd,silver,12995,0.0
2013,131549,NaN,0.0,infiniti,rwd,grey,12895,0.0
2018,118823,4,0.0,dodge,fwd,white,13995,0.0
2011,102054,NaN,0.0,mini,fwd,white,8995,0.0
2011,152694,6,0.0,honda,fwd,grey,11995,0.0
2015,118130,6,0.0,honda,fwd,black,20995,0.0
2016,110000,NaN,0.0,NaN,NaN,NaN,23900,0.0
2020,28923,NaN,0.0,ford,4wd,black,NaN,0.0
2019,48123,NaN,0.0,ford,fwd,NaN,31999,0.0
2003,154000,NaN,0.0,NaN,NaN,NaN,19500,0.0
2019,76173,NaN,0.0,ford,rwd,NaN,41999,0.0
2022,4207,NaN,0.0,ford,rwd,NaN,68999,0.0
2022,1822,NaN,0.0,ford,4wd,NaN,NaN,0.0
2019,33424,NaN,0.0,ford,rwd,NaN,49999,0.0
2020,66292,NaN,0.0,ford,rwd,NaN,49999,0.0
2020,32352,NaN,0.0,ford,4wd,NaN,64999,0.0
2020,51193,NaN,0.0,nissan,fwd,NaN,26999,0.0
2021,55126,NaN,0.0,ford,rwd,NaN,51999,0.0
2021,30750,NaN,0.0,ford,rwd,NaN,57999,0.0
2021,18121,NaN,0.0,ford,rwd,NaN,47999,0.0
2021,4051,NaN,0.0,ford,rwd,NaN,60999,0.0
2021,50220,NaN,0.0,toyota,fwd,NaN,27999,0.0
2021,25264,NaN,0.0,toyota,fwd,NaN,34999,0.0
2019,43558,NaN,0.0,ford,rwd,NaN,52999,0.0
2021,71018,NaN,0.0,ford,rwd,NaN,47999,0.0
2021,4665,NaN,0.0,ford,rwd,NaN,59999,0.0
2021,49574,NaN,0.0,ford,rwd,NaN,30999,0.0
2021,7124,NaN,0.0,toyota,NaN,NaN,38999,0.0
2020,16698,NaN,0.0,NaN,rwd,NaN,56999,0.0
2019,32996,NaN,0.0,ford,rwd,NaN,44999,0.0
2019,78715,NaN,0.0,ford,rwd,NaN,43999,0.0
2019,45488,NaN,0.0,ford,rwd,NaN,45999,0.0
2019,62357,NaN,0.0,ford,rwd,NaN,42999,0.0
2019,125511,NaN,1.0,honda,fwd,silver,NaN,0.0
2020,26043,NaN,0.0,ford,4wd,white,NaN,0.0
2019,56028,NaN,0.0,ford,rwd,NaN,42999,0.0
2017,58148,NaN,0.0,gmc,4wd,black,NaN,0.0
2019,59670,NaN,0.0,ford,rwd,NaN,42999,0.0
2020,48111,NaN,0.0,ford,rwd,NaN,44999,0.0
2020,15791,NaN,0.0,ford,rwd,NaN,48999,0.0
2022,3313,NaN,0.0,ford,4wd,NaN,NaN,0.0
2020,46743,NaN,0.0,ford,rwd,NaN,45999,0.0
2020,38235,NaN,0.0,ford,rwd,NaN,46999,0.0
2020,35850,NaN,0.0,ford,rwd,NaN,46999,0.0
2020,55335,NaN,0.0,ford,rwd,NaN,48999,0.0
2021,4053,NaN,0.0,ford,rwd,NaN,59999,0.0
2016,108106,NaN,0.0,chevrolet,4wd,NaN,17999,0.0
2021,8150,NaN,0.0,NaN,4wd,white,NaN,0.0
2020,12961,NaN,0.0,lincoln,4wd,NaN,NaN,0.0
2022,3972,NaN,0.0,ford,4wd,NaN,NaN,0.0
2012,141000,4,0.0,toyota,fwd,NaN,9500,0.0
2007,94784,8,0.0,dodge,rwd,black,NaN,0.0
2007,149399,8,0.0,dodge,4wd,white,NaN,0.0
2008,240459,8,0.0,ford,4wd,white,NaN,0.0
2008,198553,8,0.0,ford,4wd,white,NaN,1.0
2020,35725,NaN,0.0,lincoln,4wd,black,NaN,0.0
2008,130684,8,0.0,toyota,fwd,red,NaN,0.0
2004,207259,4,0.0,toyota,fwd,blue,3250,1.0
2022,10897,NaN,0.0,ram,4wd,white,NaN,0.0
2020,14498,NaN,0.0,ford,NaN,blue,NaN,0.0
2022,5439,NaN,0.0,ford,4wd,NaN,NaN,0.0
2022,5468,NaN,0.0,lincoln,4wd,NaN,NaN,0.0
2020,33650,4,0.0,acura,fwd,white,28500,0.0
2020,33000,6,0.0,infiniti,fwd,NaN,19950,0.0
2013,184000,6,0.0,toyota,fwd,silver,11500,0.0
2019,47000,NaN,0.0,toyota,NaN,NaN,28900,0.0
2010,89140,4,0.0,honda,fwd,grey,10950,0.0
2012,55000,4,0.0,hyundai,fwd,silver,12500,0.0
2009,228000,NaN,0.0,lexus,NaN,silver,5000,0.0
2017,94297,NaN,0.0,ford,4wd,white,28997,0.0
2019,62681,NaN,0.0,ford,4wd,white,NaN,0.0
2020,37436,4,0.0,NaN,fwd,black,33414,0.0
2020,66792,NaN,0.0,ford,NaN,NaN,NaN,0.0
2020,53523,6,0.0,NaN,fwd,black,31844,0.0
2020,138324,4,0.0,toyota,fwd,white,14999,0.0
2012,108069,NaN,0.0,NaN,rwd,black,12895,0.0
2017,51000,8,0.0,NaN,NaN,black,28500,0.0
2017,58406,NaN,0.0,ford,4wd,white,NaN,0.0
2006,194640,6,0.0,NaN,NaN,blue,6990,0.0
1999,73200,NaN,0.0,cadillac,NaN,NaN,4000,0.0
2019,51967,NaN,0.0,ford,4wd,red,NaN,0.0
2021,17625,NaN,0.0,ford,NaN,white,NaN,0.0
2020,51453,NaN,0.0,ford,NaN,red,NaN,0.0
2020,51453,NaN,0.0,ford,NaN,red,NaN,0.0
2020,73367,NaN,0.0,ford,4wd,white,NaN,0.0
2011,76046,NaN,0.0,audi,NaN,silver,NaN,0.0
2021,24557,4,0.0,subaru,4wd,white,41000,1.0
2018,46936,6,0.0,jeep,4wd,NaN,30555,1.0
2017,90090,4,0.0,honda,fwd,silver,18500,0.0
2001,72200,6,0.0,acura,fwd,silver,5500,0.0
2019,547700,6,0.0,NaN,rwd,white,56900,0.0
2019,26550,4,0.0,subaru,4wd,green,21950,0.0
2002,200000,NaN,0.0,NaN,NaN,NaN,9800,0.0
1974,42000,NaN,0.0,vw,NaN,NaN,2000,1.0
2008,277765,6,0.0,NaN,fwd,white,5995,0.0
2001,174250,6,0.0,lexus,4wd,grey,4995,0.0
2018,76844,4,0.0,audi,fwd,white,NaN,0.0
2019,36918,NaN,0.0,toyota,4wd,grey,28270,0.0
2010,108271,4,0.0,hyundai,rwd,blue,12499,1.0
2009,91,8,0.0,NaN,rwd,NaN,16500,0.0
2005,387447,6,0.0,NaN,fwd,white,6000,0.0
2011,85846,NaN,0.0,bmw,NaN,silver,13499,0.0
2009,199800,6,0.0,NaN,fwd,NaN,8800,0.0
2006,134729,NaN,0.0,lexus,4wd,NaN,NaN,0.0
2017,77206,NaN,0.0,honda,fwd,white,19950,0.0
2014,107241,4,0.0,volkswagen,fwd,black,15500,0.0
1995,213000,6,0.0,gmc,NaN,silver,3600,0.0
1975,50029,NaN,1.0,chevrolet,NaN,NaN,21995,0.0
2021,11505,6,0.0,toyota,4wd,grey,53900,0.0
2009,140000,8,0.0,ford,4wd,white,16000,0.0
2014,154300,4,0.0,subaru,4wd,blue,12750,0.0
2019,89000,4,0.0,nissan,NaN,NaN,9100,0.0
2001,240000,NaN,0.0,NaN,NaN,NaN,2700,0.0
2006,194000,8,0.0,bmw,NaN,NaN,6500,0.0
2017,80321,NaN,1.0,tesla,rwd,NaN,463,1.0
2015,189000,NaN,0.0,dodge,NaN,NaN,9500,0.0
2019,15673,4,0.0,honda,fwd,black,18750,0.0
2003,151526,NaN,0.0,ford,fwd,white,7995,0.0
2009,153284,6,0.0,honda,fwd,NaN,8450,0.0
2005,204763,4,0.0,honda,4wd,blue,5290,0.0
2006,163000,6,0.0,toyota,4wd,black,13500,0.0
2011,121180,8,0.0,lexus,rwd,NaN,14995,0.0
2006,122473,4,0.0,nissan,fwd,grey,5999,0.0
2018,48000,4,0.0,toyota,NaN,brown,15500,0.0
2015,123000,8,0.0,ram,4wd,green,19900,0.0
2014,130000,NaN,0.0,ford,NaN,NaN,5000,0.0
2016,100000,NaN,0.0,a,NaN,NaN,1000,0.0
2006,155000,8,0.0,dodge,rwd,black,5600,0.0
2012,220000,4,0.0,vw,fwd,silver,9000,0.0
2019,70405,6,0.0,ram,4wd,white,72500,0.0
2012,92683,NaN,0.0,jeep,4wd,red,13999,0.0
2016,190233,4,0.0,ford,fwd,grey,6500,0.0
2007,73434,NaN,0.0,honda,NaN,NaN,NaN,0.0
1985,40000,NaN,0.0,toyota,NaN,NaN,15000,1.0
2003,134000,6,0.0,cadillac,rwd,silver,1775,1.0
2003,197780,NaN,0.0,ford,4wd,NaN,12999,0.0
2012,119989,NaN,0.0,toyota,NaN,NaN,11995,0.0
2007,171000,6,0.0,toyota,fwd,white,12795,0.0
2007,132000,6,0.0,honda,4wd,NaN,11995,0.0
2009,93000,4,0.0,toyota,NaN,NaN,10495,0.0
2010,125498,NaN,1.0,toyota,NaN,NaN,10995,0.0
2009,136000,6,0.0,honda,fwd,NaN,9495,0.0
2016,46455,4,0.0,mazda,rwd,red,21800,0.0
2011,153584,NaN,1.0,toyota,fwd,silver,11999,0.0
2011,118160,NaN,1.0,chevrolet,NaN,NaN,17995,0.0
2003,121000,8,0.0,gmc,rwd,silver,8500,0.0
2016,93000,NaN,0.0,dodge,NaN,NaN,12000,0.0
2013,107000,NaN,1.0,chevrolet,fwd,black,10995,1.0
2005,167000,NaN,0.0,ford,NaN,NaN,4900,0.0
2015,94162,6,0.0,jeep,4wd,white,19000,0.0
2020,66326,6,0.0,chrysler,fwd,blue,21000,0.0
2020,33152,6,0.0,jeep,4wd,white,41000,1.0
2020,57157,NaN,0.0,chevrolet,4wd,NaN,NaN,0.0
2013,129532,6,0.0,ford,fwd,red,13480,0.0
2013,160,NaN,0.0,NaN,NaN,NaN,6900,0.0
2019,11292,NaN,0.0,ford,NaN,white,NaN,0.0
2016,115091,NaN,0.0,nissan,4wd,black,15888,NaN
2014,102248,NaN,0.0,ford,NaN,white,18888,NaN
2015,129480,NaN,0.0,mitsubishi,fwd,white,9888,NaN
2019,27000,NaN,0.0,lincoln,NaN,NaN,51500,0.0
2021,46420,NaN,0.0,ford,4wd,white,NaN,0.0
2018,72500,4,1.0,toyota,fwd,silver,17250,0.0
2021,46523,NaN,0.0,ford,4wd,white,NaN,0.0
2011,190000,8,1.0,NaN,4wd,white,5000,0.0
2015,75000,4,0.0,bmw,4wd,white,16500,0.0
2012,109000,NaN,0.0,subaru,NaN,NaN,6800,0.0
2012,186493,4,0.0,mazda,fwd,blue,5800,0.0
2019,70744,NaN,0.0,ford,4wd,NaN,NaN,0.0
2020,47000,NaN,0.0,toyota,NaN,NaN,22900,0.0
2014,75000,4,0.0,NaN,fwd,white,7900,0.0
2001,213000,6,0.0,toyota,rwd,silver,5950,0.0
2012,111030,6,0.0,nissan,NaN,grey,5400,0.0
2013,91382,NaN,0.0,honda,NaN,white,15888,NaN
2017,64360,NaN,0.0,nissan,fwd,silver,14888,NaN
2016,102926,NaN,0.0,honda,NaN,NaN,16888,NaN
2014,93435,NaN,0.0,ford,NaN,white,15988,NaN
2014,136185,NaN,0.0,lexus,fwd,white,17888,NaN
2011,92025,NaN,1.0,gmc,4wd,white,20888,NaN
2018,56859,NaN,0.0,ford,4wd,NaN,NaN,0.0
2013,102005,NaN,0.0,nissan,fwd,white,13888,NaN
2013,76800,NaN,0.0,dodge,rwd,NaN,19777,NaN
2011,133676,NaN,0.0,toyota,NaN,white,19888,NaN
2014,79554,NaN,0.0,honda,fwd,black,19888,NaN
2010,109206,NaN,0.0,toyota,fwd,white,13888,NaN
2013,88065,NaN,0.0,toyota,fwd,NaN,15888,NaN
2010,89770,NaN,0.0,dodge,fwd,NaN,15988,NaN
2014,86303,NaN,0.0,kia,NaN,blue,14999,NaN
2012,63510,NaN,0.0,honda,4wd,black,16888,NaN
2006,115576,NaN,0.0,toyota,fwd,green,9999,NaN
2007,216160,NaN,1.0,gmc,4wd,NaN,8999,0.0
2015,77832,4,0.0,gmc,fwd,blue,13700,0.0
2017,39534,6,0.0,chevrolet,rwd,white,24818,0.0
2002,252130,8,0.0,toyota,4wd,white,8750,0.0
2020,64967,4,0.0,jeep,fwd,NaN,NaN,0.0
2019,77421,NaN,0.0,ford,NaN,white,NaN,0.0
2010,83068,6,0.0,NaN,rwd,silver,NaN,0.0
2015,68353,NaN,0.0,toyota,fwd,NaN,21998,0.0
2013,131052,NaN,0.0,volkswagen,fwd,grey,11999,0.0
2015,105380,NaN,0.0,subaru,4wd,NaN,20998,1.0
2013,112121,NaN,0.0,chrysler,rwd,NaN,10998,0.0
2015,162398,NaN,0.0,chevrolet,4wd,NaN,21998,0.0
2018,163326,NaN,0.0,chevrolet,4wd,NaN,22998,0.0
2006,132000,6,0.0,jeep,4wd,green,5900,0.0
2019,52982,NaN,0.0,ford,4wd,NaN,NaN,0.0
2018,29635,4,0.0,volkswagen,fwd,grey,24999,1.0
2021,2439,6,0.0,NaN,rwd,custom,84805,0.0
2014,64238,6,0.0,NaN,rwd,silver,48805,0.0
2020,87800,6,0.0,ford,rwd,white,40805,0.0
2016,119985,4,0.0,NaN,rwd,grey,22500,0.0
2017,90231,5,0.0,ford,rwd,white,46805,0.0
2018,49400,4,1.0,toyota,NaN,NaN,25995,0.0
2017,73504,4,0.0,toyota,NaN,NaN,18995,0.0
2015,112580,4,1.0,toyota,NaN,NaN,17495,0.0
2008,132054,4,1.0,toyota,NaN,NaN,10995,0.0
2015,67130,4,0.0,subaru,4wd,NaN,11999,0.0
2019,36492,8,0.0,ram,NaN,NaN,23995,0.0
2018,70464,6,0.0,nissan,NaN,NaN,17995,0.0
2000,48295,8,0.0,NaN,NaN,NaN,24995,0.0
2014,63641,4,0.0,NaN,NaN,NaN,18995,0.0
2016,149435,6,0.0,infiniti,4wd,black,13480,0.0
2014,110542,6,0.0,NaN,NaN,NaN,54995,0.0
2013,124893,4,1.0,lexus,NaN,NaN,15995,0.0
2002,123324,8,0.0,lexus,4wd,NaN,26995,0.0
1992,167206,8,0.0,lexus,NaN,NaN,7995,0.0
2006,92768,6,0.0,lexus,NaN,NaN,10995,0.0
2010,97530,4,0.0,kia,NaN,NaN,9795,0.0
2017,65181,NaN,0.0,ford,4wd,black,NaN,0.0
2015,105967,8,0.0,infiniti,4wd,NaN,25495,0.0
2013,18765,4,0.0,hyundai,NaN,NaN,12495,0.0
2020,39388,3,0.0,ford,NaN,NaN,19999,0.0
2017,74200,4,0.0,hyundai,NaN,NaN,11995,0.0
2018,72900,4,0.0,dodge,NaN,NaN,14999,0.0
2018,33906,4,0.0,bmw,NaN,NaN,31495,0.0
2010,60799,4,0.0,audi,4wd,NaN,16995,0.0
2018,52237,6,0.0,toyota,fwd,silver,28988,0.0
2021,29121,NaN,1.0,tesla,4wd,white,NaN,0.0
2004,189000,6,0.0,lexus,4wd,silver,3950,0.0
2002,322319,NaN,0.0,toyota,fwd,NaN,NaN,0.0
2008,203735,NaN,0.0,toyota,4wd,silver,9995,0.0
2010,140000,8,0.0,NaN,NaN,white,22999,0.0
2012,96600,4,0.0,honda,fwd,black,11450,0.0
2018,47686,NaN,0.0,bmw,NaN,white,16000,0.0
2018,179000,4,0.0,toyota,fwd,white,10650,0.0
2017,141000,4,0.0,NaN,fwd,silver,7950,0.0
2013,170000,4,1.0,toyota,fwd,red,13250,0.0
2019,8210,NaN,0.0,honda,NaN,NaN,20000,0.0
2013,127829,NaN,0.0,ford,fwd,NaN,15900,0.0
2004,216000,NaN,0.0,toyota,NaN,NaN,4200,0.0
2014,61129,6,0.0,chrysler,fwd,NaN,37900,0.0
2005,49,4,0.0,toyota,NaN,red,12690,0.0
2020,33300,8,0.0,chevrolet,4wd,silver,65000,0.0
2012,92200,4,0.0,subaru,4wd,white,8200,0.0
2001,84863,NaN,0.0,honda,NaN,NaN,7900,1.0
2015,128020,4,0.0,NaN,NaN,NaN,15995,0.0
1968,80628,4,0.0,NaN,rwd,brown,8000,1.0
2006,171000,NaN,1.0,NaN,fwd,blue,7300,0.0
2001,152300,6,0.0,acura,fwd,red,5950,0.0
2012,88000,4,0.0,toyota,fwd,grey,10995,0.0
2016,34378,NaN,0.0,lexus,fwd,white,NaN,0.0
2020,41800,NaN,1.0,tesla,4wd,white,52000,1.0
2005,156533,6,0.0,toyota,4wd,silver,16500,0.0
2013,143250,NaN,0.0,dodge,NaN,NaN,11500,0.0
2015,71000,4,0.0,mercedes,rwd,white,13900,0.0
2019,30000,6,0.0,toyota,fwd,NaN,29900,0.0
2012,126250,NaN,0.0,gmc,4wd,white,20995,0.0
2015,67800,NaN,0.0,ford,4wd,white,28995,0.0
2020,39750,NaN,0.0,chevrolet,NaN,black,21995,0.0
2015,64360,NaN,1.0,hyundai,fwd,blue,16495,0.0
2016,106940,NaN,0.0,acura,4wd,grey,21995,0.0
2005,134540,NaN,0.0,chevrolet,NaN,white,14995,0.0
2015,131817,NaN,0.0,honda,NaN,NaN,13999,0.0
2011,175560,NaN,0.0,chevrolet,rwd,white,17995,0.0
2017,64014,NaN,0.0,toyota,NaN,white,25995,0.0
2008,161000,6,0.0,volvo,4wd,grey,1500,0.0
2012,119000,4,0.0,volkswagen,fwd,silver,1500,0.0
2015,117000,6,0.0,ram,rwd,white,1500,0.0
2016,157000,6,0.0,ram,4wd,white,1500,0.0
2013,156000,8,0.0,ram,rwd,silver,1500,0.0
2013,139000,4,0.0,nissan,fwd,white,1500,0.0
2008,160000,6,0.0,nissan,4wd,yellow,1500,0.0
2013,147000,4,0.0,nissan,fwd,silver,1500,1.0
2006,145000,6,0.0,NaN,rwd,black,6999,0.0
2014,114000,6,0.0,infiniti,rwd,silver,1500,0.0
2018,85000,6,0.0,infiniti,rwd,blue,1500,0.0
2005,166000,8,0.0,NaN,4wd,white,1500,0.0
2021,13000,6,1.0,ford,4wd,silver,1500,0.0
2015,122000,4,0.0,ford,fwd,grey,1500,0.0
2003,117000,6,0.0,bmw,rwd,blue,1500,0.0
2009,119000,6,0.0,audi,4wd,black,1500,0.0
2007,127000,6,0.0,acura,4wd,grey,1500,0.0
2020,60402,6,0.0,jeep,rwd,NaN,NaN,0.0
1999,204211,NaN,0.0,honda,NaN,NaN,2200,0.0
2015,98961,4,0.0,nissan,fwd,red,8450,0.0
2004,189640,8,0.0,ford,4wd,silver,18900,0.0
2007,143381,NaN,0.0,jeep,4wd,silver,19888,0.0
2008,62165,NaN,0.0,pontiac,NaN,red,12997,1.0
2016,56202,NaN,0.0,jeep,4wd,black,37997,0.0
2015,115907,NaN,0.0,acura,NaN,white,20888,0.0
2019,21744,NaN,0.0,volkswagen,NaN,NaN,NaN,1.0
2004,97164,NaN,0.0,NaN,NaN,silver,11888,0.0
2016,84798,NaN,0.0,lexus,fwd,white,29997,0.0
2021,12927,NaN,0.0,ford,4wd,NaN,86880,0.0
2014,87588,NaN,0.0,NaN,NaN,NaN,27997,0.0
2010,108872,NaN,0.0,volkswagen,NaN,NaN,7997,1.0
2007,171700,NaN,0.0,toyota,4wd,blue,19888,0.0
2014,131409,NaN,1.0,toyota,fwd,NaN,16997,0.0
2017,126222,NaN,0.0,hyundai,NaN,white,NaN,0.0
2011,57869,NaN,0.0,bmw,NaN,NaN,23888,0.0
2017,125875,NaN,0.0,toyota,fwd,NaN,32997,0.0
2003,196435,4,0.0,honda,NaN,white,4000,0.0
2006,206000,NaN,1.0,lexus,NaN,NaN,7995,0.0
