year,odometer,cylinders,fuel,manufacture,drive,paint,price,transmission
2018.0,39425.0,,0.0,tesla,4wd,blue,34500.0,0.0
2017.0,56985.0,,0.0,tesla,4wd,grey,56700.0,0.0
2015.0,43710.0,8.0,0.0,,4wd,black,60000.0,0.0
2016.0,31971.0,,0.0,tesla,4wd,grey,41999.0,0.0
2015.0,44090.0,8.0,0.0,,4wd,white,70000.0,0.0
2018.0,19045.0,6.0,0.0,ford,4wd,black,50000.0,0.0
2005.0,,,0.0,lexus,fwd,silver,,0.0
2022.0,104.0,4.0,0.0,a,fwd,,56900.0,0.0
2019.0,91990.0,4.0,1.0,hyundai,fwd,black,15994.0,0.0
2015.0,53455.0,,0.0,lexus,,,,0.0
2019.0,47606.0,,1.0,tesla,rwd,black,41999.0,0.0
2004.0,243204.0,8.0,0.0,lexus,4wd,silver,15399.0,0.0
2018.0,110726.0,8.0,0.0,ford,4wd,white,42758.0,0.0
2018.0,44177.0,,0.0,volkswagen,4wd,black,21990.0,0.0
2015.0,20647.0,,0.0,jeep,fwd,red,20990.0,0.0
2012.0,206316.0,6.0,0.0,lexus,rwd,silver,10799.0,0.0
2012.0,55100.0,,0.0,bmw,rwd,,18990.0,0.0
2012.0,100598.0,6.0,0.0,lexus,fwd,silver,14999.0,0.0
1993.0,108000.0,6.0,0.0,jeep,4wd,custom,9350.0,1.0
2013.0,165954.0,4.0,0.0,ford,rwd,,12876.0,0.0
2013.0,115000.0,,0.0,ford,,,5500.0,0.0
2015.0,35000.0,,0.0,ford,,,9900.0,1.0
2021.0,4155.0,6.0,0.0,,4wd,red,88500.0,0.0
1998.0,146500.0,6.0,0.0,jeep,4wd,blue,12450.0,1.0
2020.0,46605.0,6.0,0.0,toyota,4wd,custom,39994.0,0.0
1994.0,160098.0,6.0,0.0,dodge,4wd,white,38900.0,1.0
2015.0,34720.0,,1.0,toyota,rwd,,31450.0,0.0
1996.0,150000.0,6.0,0.0,dodge,4wd,white,34900.0,0.0
2003.0,91000.0,10.0,0.0,ford,4wd,black,31900.0,0.0
2006.0,135000.0,8.0,0.0,chevrolet,rwd,grey,29950.0,0.0
1993.0,95000.0,6.0,0.0,dodge,rwd,white,27900.0,0.0
1996.0,221000.0,8.0,0.0,ford,4wd,white,35950.0,1.0
2005.0,114000.0,8.0,0.0,dodge,rwd,silver,14950.0,0.0
2018.0,19250.0,3.0,0.0,,fwd,red,8900.0,0.0
2019.0,,,0.0,hyundai,,white,,0.0
1981.0,37609.0,6.0,0.0,,,,68750.0,1.0
2017.0,118562.0,,0.0,volkswagen,fwd,silver,12999.0,0.0
2009.0,165076.0,,0.0,volvo,,,5999.0,0.0
2012.0,127399.0,,0.0,buick,,grey,9795.0,0.0
2015.0,114492.0,10.0,0.0,ford,rwd,white,35000.0,0.0
2014.0,207249.0,8.0,0.0,gmc,4wd,white,13500.0,0.0
2017.0,51436.0,6.0,0.0,chrysler,fwd,white,21555.0,0.0
1993.0,75175.0,,0.0,mazda,rwd,blue,1.0,1.0
2017.0,,,0.0,ford,,red,,1.0
1930.0,100.0,8.0,0.0,ford,,,39750.0,0.0
1941.0,79064.0,,0.0,ford,,,29450.0,0.0
1939.0,1346.0,8.0,0.0,ford,,,29750.0,0.0
1949.0,62050.0,8.0,0.0,ford,,,23450.0,0.0
1951.0,75775.0,6.0,0.0,,,,19750.0,0.0
1962.0,19141.0,8.0,0.0,pontiac,,,59750.0,1.0
1958.0,0.0,8.0,0.0,cadillac,,,79900.0,0.0
1961.0,61656.0,4.0,0.0,mg,,,23950.0,1.0
1957.0,1033.0,4.0,0.0,,,,45970.0,1.0
1965.0,0.0,8.0,0.0,,,,14750.0,1.0
1962.0,44218.0,8.0,0.0,lincoln,,,87350.0,0.0
2014.0,94000.0,,0.0,ford,,,28995.0,0.0
1966.0,43071.0,8.0,0.0,,,,39900.0,1.0
1965.0,58782.0,8.0,0.0,,,,39750.0,0.0
1968.0,0.0,,0.0,,,,14500.0,1.0
1966.0,55769.0,8.0,0.0,ford,,,49750.0,1.0
1969.0,28245.0,4.0,0.0,,,,59750.0,1.0
1974.0,0.0,8.0,0.0,ford,,,24950.0,0.0
1972.0,69873.0,6.0,0.0,,,,39750.0,1.0
1971.0,224.0,8.0,0.0,,,,49750.0,0.0
1974.0,33328.0,8.0,0.0,chevrolet,,,29750.0,0.0
1973.0,40984.0,,0.0,pontiac,,,18995.0,0.0
1973.0,45179.0,4.0,0.0,,,,29750.0,1.0
1996.0,21549.0,,0.0,toyota,4wd,,78000.0,1.0
1979.0,81100.0,6.0,0.0,,,,69750.0,1.0
1995.0,19561.0,,0.0,,4wd,,78000.0,1.0
1979.0,74791.0,8.0,0.0,chevrolet,,,17760.0,0.0
2001.0,42259.0,6.0,0.0,,4wd,,49500.0,0.0
1999.0,310112.0,8.0,0.0,toyota,4wd,,28750.0,0.0
1997.0,267891.0,6.0,0.0,toyota,4wd,,29750.0,0.0
2006.0,52670.0,12.0,0.0,bentley,4wd,,33650.0,0.0
2006.0,0.0,,1.0,,,,8450.0,0.0
2000.0,210000.0,6.0,0.0,,rwd,silver,5000.0,0.0
2014.0,96264.0,6.0,0.0,,4wd,,36690.0,0.0
2020.0,449.0,,0.0,,4wd,,17990.0,0.0
2015.0,63901.0,6.0,0.0,land,4wd,,39975.0,0.0
2008.0,150000.0,,0.0,mini,,,1200.0,0.0
1999.0,105000.0,8.0,0.0,ford,rwd,white,18999.0,1.0
1999.0,230000.0,,0.0,,,white,3600.0,0.0
2007.0,142000.0,4.0,0.0,ford,fwd,white,2600.0,1.0
2016.0,88870.0,6.0,0.0,,rwd,white,260000.0,1.0
2021.0,1.0,,1.0,,,,100.0,1.0
2012.0,248272.0,8.0,0.0,ford,4wd,white,49900.0,0.0
2005.0,111000.0,6.0,0.0,toyota,fwd,red,8995.0,0.0
2000.0,92000.0,6.0,0.0,bmw,rwd,black,7995.0,0.0
2003.0,168000.0,8.0,0.0,ford,rwd,white,7800.0,0.0
2013.0,110044.0,8.0,0.0,cadillac,rwd,,22491.0,0.0
2014.0,160000.0,,0.0,,,,500.0,0.0
2000.0,188000.0,,0.0,,,,4800.0,1.0
2012.0,101000.0,,0.0,ford,,,29444.0,0.0
2018.0,49000.0,8.0,0.0,nissan,4wd,white,26500.0,0.0
2018.0,39072.0,,1.0,bmw,rwd,,24597.0,0.0
2019.0,40945.0,4.0,0.0,hyundai,fwd,,17500.0,0.0
2013.0,82934.0,,0.0,,,,17299.0,0.0
2017.0,55120.0,,0.0,gmc,,black,36000.0,0.0
2016.0,74609.0,6.0,0.0,,,white,26501.0,0.0
2014.0,102645.0,6.0,0.0,honda,fwd,,237.0,0.0
2018.0,32000.0,,0.0,vw,4wd,red,26500.0,1.0
2012.0,56500.0,,0.0,vw,,red,17950.0,1.0
2017.0,26000.0,,0.0,vw,,blue,26850.0,1.0
2013.0,65000.0,,0.0,audi,4wd,black,16850.0,0.0
2006.0,318000.0,,0.0,,rwd,white,5000.0,0.0
2012.0,119404.0,,1.0,hyundai,,,8999.0,0.0
2008.0,131000.0,6.0,0.0,acura,4wd,,4300.0,0.0
2019.0,31765.0,,1.0,tesla,rwd,,36777.0,0.0
2019.0,54881.0,4.0,0.0,ford,fwd,silver,26777.0,0.0
2017.0,46885.0,6.0,0.0,,rwd,,27777.0,0.0
2020.0,22397.0,4.0,0.0,alfa,rwd,blue,29999.0,0.0
2014.0,156000.0,,0.0,ford,,,31444.0,0.0
2021.0,9558.0,,0.0,toyota,fwd,blue,30595.0,0.0
2021.0,48324.0,,1.0,toyota,fwd,,25996.0,0.0
2019.0,29341.0,,0.0,toyota,fwd,silver,23892.0,0.0
2021.0,25540.0,,0.0,volkswagen,fwd,,28991.0,0.0
2016.0,83550.0,6.0,0.0,honda,fwd,,275.0,0.0
2013.0,114000.0,6.0,0.0,bmw,rwd,white,10900.0,0.0
2016.0,120000.0,4.0,0.0,subaru,4wd,black,20000.0,1.0
1937.0,8000.0,8.0,0.0,chevrolet,rwd,,59500.0,0.0
2007.0,39000.0,6.0,0.0,,4wd,,7450.0,0.0
2016.0,83550.0,6.0,1.0,honda,fwd,,275.0,0.0
2004.0,130000.0,8.0,0.0,mercedes,4wd,silver,44000.0,0.0
2013.0,84254.0,,1.0,volkswagen,,silver,13499.0,0.0
2022.0,18.0,6.0,0.0,ford,4wd,,1003.0,0.0
2021.0,18428.0,,,ford,fwd,grey,21871.0,0.0
2017.0,80484.0,,1.0,ford,,,23999.0,0.0
1999.0,144000.0,6.0,0.0,mercedes,rwd,silver,3500.0,0.0
1973.0,77777.0,,0.0,volkswagen,rwd,custom,16995.0,1.0
1991.0,131000.0,8.0,0.0,,rwd,white,8900.0,0.0
2005.0,200000.0,6.0,0.0,nissan,rwd,,5000.0,1.0
1941.0,9985.0,,0.0,,,red,3500.0,1.0
1957.0,65190.0,4.0,0.0,,rwd,black,15900.0,1.0
1948.0,15000.0,4.0,0.0,,rwd,yellow,7500.0,1.0
2016.0,89819.0,,1.0,hyundai,,,12499.0,0.0
2008.0,171776.0,,1.0,toyota,,,13499.0,0.0
2019.0,43000.0,4.0,0.0,kia,fwd,grey,16500.0,0.0
2011.0,909966.0,,0.0,,,,29800.0,1.0
2020.0,18088.0,8.0,0.0,,rwd,silver,62500.0,0.0
2019.0,33000.0,4.0,0.0,toyota,rwd,white,22995.0,0.0
2012.0,30000.0,,0.0,honda,,,8995.0,0.0
2002.0,82000.0,8.0,0.0,chevrolet,rwd,white,19995.0,0.0
2005.0,184000.0,6.0,0.0,,rwd,,5200.0,0.0
2003.0,60000.0,8.0,0.0,,,,50000.0,1.0
2014.0,160000.0,,0.0,,,,500.0,0.0
2012.0,123500.0,4.0,0.0,toyota,,white,9850.0,0.0
2005.0,100.0,,0.0,,,,24000.0,1.0
2008.0,188000.0,8.0,0.0,,rwd,white,10500.0,0.0
2022.0,15.0,,1.0,tesla,,,1000.0,0.0
2018.0,25000.0,8.0,0.0,dodge,,white,29600.0,0.0
2004.0,271000.0,8.0,0.0,,rwd,white,15000.0,0.0
2008.0,113000.0,8.0,0.0,mercedes,,black,30000.0,0.0
2017.0,53657.0,,1.0,acura,4wd,,30850.0,0.0
2005.0,202672.0,6.0,0.0,honda,4wd,silver,5000.0,0.0
2007.0,190700.0,4.0,0.0,chrysler,fwd,silver,2500.0,0.0
2019.0,93365.0,6.0,0.0,ram,4wd,,,0.0
2015.0,14496.0,,0.0,,,black,52.0,0.0
2020.0,43378.0,4.0,0.0,jeep,4wd,,314.0,0.0
2019.0,37199.0,,1.0,bmw,rwd,,29950.0,0.0
2010.0,170000.0,4.0,0.0,,fwd,black,6850.0,0.0
2020.0,60907.0,6.0,0.0,ford,rwd,,,0.0
2021.0,3500.0,4.0,0.0,cadillac,fwd,grey,43900.0,0.0
2015.0,12166.0,,0.0,ferrari,,red,129.0,0.0
1965.0,99000.0,8.0,0.0,,rwd,blue,15000.0,0.0
2011.0,130000.0,4.0,0.0,audi,fwd,black,11000.0,0.0
2022.0,12401.0,,0.0,nissan,fwd,white,24.0,0.0
2011.0,119186.0,,0.0,,,silver,10995.0,0.0
2019.0,69425.0,8.0,0.0,ram,rwd,,,0.0
2014.0,205200.0,4.0,0.0,subaru,4wd,red,6800.0,0.0
2017.0,55842.0,6.0,0.0,jeep,4wd,,414.0,0.0
2013.0,80356.0,,0.0,honda,fwd,black,17499.0,0.0
2013.0,,,0.0,audi,,brown,,0.0
2013.0,81495.0,6.0,0.0,lexus,rwd,grey,19560.0,0.0
2004.0,82000.0,8.0,0.0,,4wd,white,11500.0,0.0
2019.0,51997.0,8.0,0.0,chevrolet,rwd,,,0.0
2004.0,58224.0,6.0,0.0,chevrolet,,silver,9500.0,0.0
2004.0,58224.0,6.0,0.0,chevrolet,,silver,9500.0,0.0
2004.0,58224.0,6.0,0.0,chevrolet,,silver,9500.0,0.0
2020.0,30337.0,6.0,0.0,nissan,4wd,,355.0,0.0
2018.0,75982.0,6.0,0.0,ram,4wd,,,0.0
2015.0,,,0.0,kia,,black,,0.0
2020.0,18486.0,6.0,0.0,ram,4wd,,,0.0
2022.0,1800.0,,1.0,,,white,99850.0,1.0
2016.0,117611.0,,1.0,ford,,,27999.0,0.0
1992.0,124000.0,,0.0,acura,fwd,white,1300.0,0.0
2020.0,27110.0,,0.0,kia,,blue,,0.0
1964.0,100.0,8.0,0.0,ford,rwd,white,48000.0,0.0
2015.0,71686.0,,0.0,,fwd,black,19999.0,0.0
2006.0,59763.0,8.0,0.0,ford,rwd,,25900.0,1.0
2006.0,59763.0,8.0,0.0,ford,rwd,,25900.0,1.0
2006.0,59763.0,8.0,0.0,ford,rwd,,25900.0,1.0
2009.0,73321.0,6.0,0.0,,rwd,brown,11400.0,0.0
2009.0,73321.0,6.0,0.0,,rwd,brown,11400.0,0.0
2009.0,73321.0,6.0,0.0,,rwd,brown,11400.0,0.0
2006.0,213000.0,4.0,0.0,honda,4wd,,6400.0,0.0
2019.0,12524.0,,0.0,,,,53500.0,0.0
2022.0,50.0,8.0,0.0,,4wd,,,0.0
1972.0,48124.0,,0.0,,,,11950.0,1.0
2003.0,149559.0,8.0,0.0,,4wd,grey,13995.0,0.0
1968.0,43000.0,4.0,0.0,,rwd,orange,71000.0,1.0
2018.0,,,0.0,toyota,fwd,white,,0.0
2015.0,93295.0,,1.0,ford,,,13999.0,0.0
2016.0,40427.0,,0.0,kia,,silver,,0.0
2008.0,25301.0,8.0,0.0,,,white,58500.0,0.0
1929.0,100.0,,0.0,,,,7000.0,1.0
1929.0,100.0,,0.0,,,,7000.0,1.0
2008.0,205700.0,6.0,0.0,,rwd,white,35000.0,0.0
2015.0,85172.0,4.0,0.0,volkswagen,fwd,red,13988.0,0.0
2016.0,116103.0,6.0,0.0,kia,fwd,purple,13988.0,0.0
2017.0,107676.0,8.0,0.0,nissan,rwd,grey,17988.0,0.0
2015.0,130348.0,6.0,0.0,nissan,4wd,grey,12988.0,0.0
2013.0,42493.0,4.0,0.0,volkswagen,fwd,blue,13988.0,0.0
2016.0,108545.0,4.0,0.0,jeep,fwd,black,13988.0,1.0
2021.0,11962.0,,0.0,nissan,fwd,white,43999.0,0.0
2014.0,120073.0,4.0,0.0,volkswagen,fwd,silver,12988.0,0.0
2015.0,148965.0,4.0,0.0,kia,fwd,blue,10988.0,0.0
2013.0,169096.0,4.0,0.0,volkswagen,fwd,black,10988.0,0.0
2014.0,132853.0,4.0,0.0,kia,4wd,blue,,0.0
2013.0,125943.0,4.0,0.0,volkswagen,fwd,silver,12988.0,0.0
2016.0,118647.0,4.0,0.0,jeep,4wd,white,,0.0
2005.0,140000.0,4.0,0.0,,fwd,silver,4500.0,0.0
2015.0,68525.0,4.0,0.0,kia,fwd,red,,1.0
2015.0,45408.0,3.0,0.0,,rwd,silver,,0.0
2021.0,36000.0,4.0,0.0,toyota,fwd,red,25992.0,0.0
2011.0,137351.0,8.0,0.0,land,4wd,brown,,0.0
2017.0,128803.0,4.0,0.0,kia,fwd,grey,,0.0
2017.0,,,0.0,mitsubishi,fwd,,,1.0
2008.0,144106.0,4.0,0.0,honda,4wd,grey,9000.0,0.0
2017.0,101316.0,6.0,1.0,toyota,,white,17995.0,0.0
2014.0,95073.0,,0.0,jeep,fwd,,,0.0
2016.0,133299.0,6.0,1.0,toyota,,white,16888.0,0.0
2013.0,140000.0,6.0,0.0,ford,4wd,white,7800.0,0.0
2018.0,103353.0,6.0,1.0,ram,,silver,18995.0,0.0
2019.0,100016.0,,0.0,,,white,94500.0,0.0
2017.0,49717.0,6.0,1.0,ram,,silver,22800.0,0.0
2009.0,174474.0,6.0,0.0,ford,rwd,grey,6900.0,0.0
1961.0,36000.0,4.0,0.0,volkswagen,,,5000.0,1.0
2003.0,170000.0,4.0,0.0,gen,rwd,grey,13500.0,0.0
2010.0,78500.0,8.0,0.0,land,4wd,black,13500.0,0.0
2014.0,105000.0,4.0,0.0,ford,,black,4000.0,0.0
2009.0,106484.0,4.0,0.0,,fwd,red,9495.0,0.0
2013.0,90330.0,4.0,0.0,,fwd,grey,9995.0,0.0
2008.0,161750.0,4.0,0.0,,fwd,silver,6495.0,0.0
2000.0,131552.0,6.0,0.0,,rwd,,5495.0,0.0
1950.0,0.0,8.0,0.0,,rwd,green,7000.0,0.0
2004.0,121619.0,8.0,0.0,,rwd,blue,9995.0,0.0
2018.0,38301.0,8.0,0.0,,rwd,black,48495.0,0.0
2010.0,123000.0,6.0,0.0,,,,10999.0,0.0
2005.0,61000.0,8.0,0.0,,,,16999.0,0.0
2002.0,87461.0,4.0,0.0,,rwd,white,11495.0,0.0
2016.0,157352.0,8.0,0.0,ford,rwd,white,39500.0,1.0
2009.0,156436.0,4.0,0.0,,4wd,black,8495.0,0.0
2010.0,,,0.0,bmw,,silver,,0.0
2008.0,101970.0,4.0,0.0,,fwd,white,6995.0,0.0
2015.0,122622.0,8.0,0.0,gmc,4wd,white,24099.0,0.0
2013.0,72542.0,6.0,0.0,bmw,rwd,silver,12995.0,0.0
2008.0,114614.0,6.0,0.0,volvo,fwd,,3000.0,0.0
2019.0,38000.0,,1.0,audi,4wd,white,58000.0,1.0
2016.0,157352.0,8.0,0.0,ford,rwd,white,39500.0,0.0
2019.0,46992.0,,1.0,tesla,4wd,custom,41998.0,0.0
2002.0,78000.0,6.0,0.0,,,,22999.0,0.0
2002.0,75000.0,6.0,0.0,,,,13500.0,1.0
2016.0,48000.0,6.0,0.0,,,,79000.0,0.0
2003.0,31000.0,8.0,0.0,chevrolet,rwd,grey,24999.0,0.0
2018.0,41000.0,4.0,0.0,nissan,,,16900.0,0.0
2018.0,52118.0,,0.0,jeep,,silver,,0.0
2018.0,45000.0,4.0,0.0,nissan,,,16900.0,0.0
2011.0,85150.0,,0.0,honda,,,13499.0,0.0
2017.0,85360.0,4.0,1.0,toyota,fwd,,23997.0,0.0
2017.0,22392.0,4.0,0.0,subaru,4wd,,20991.0,0.0
2018.0,61810.0,6.0,0.0,jeep,4wd,,28991.0,0.0
2018.0,61810.0,6.0,0.0,jeep,4wd,,28991.0,0.0
2021.0,33000.0,8.0,0.0,chevrolet,rwd,black,32500.0,0.0
1996.0,160000.0,6.0,0.0,ford,rwd,white,5200.0,1.0
2019.0,67804.0,6.0,1.0,ram,,silver,23800.0,0.0
2002.0,133528.0,6.0,0.0,ford,rwd,white,5500.0,0.0
2014.0,78300.0,8.0,0.0,ford,rwd,black,22995.0,0.0
2011.0,114595.0,,0.0,,4wd,,19999.0,1.0
2015.0,,,0.0,hyundai,,white,,0.0
2004.0,116000.0,8.0,0.0,ford,,,15495.0,0.0
2019.0,35005.0,4.0,0.0,volkswagen,fwd,,27691.0,0.0
2019.0,55383.0,6.0,0.0,bmw,4wd,,39997.0,0.0
2020.0,35294.0,6.0,0.0,chevrolet,fwd,,28991.0,0.0
2019.0,51846.0,4.0,1.0,bmw,rwd,,31977.0,0.0
2022.0,17360.0,6.0,0.0,lexus,fwd,,46492.0,0.0
2017.0,29407.0,6.0,0.0,bmw,rwd,,35991.0,0.0
2020.0,37362.0,6.0,0.0,infiniti,fwd,,25993.0,0.0
2010.0,142000.0,4.0,0.0,honda,fwd,grey,6500.0,0.0
2020.0,110370.0,,0.0,jeep,,silver,,0.0
2009.0,109926.0,,0.0,nissan,,,24500.0,1.0
2009.0,61726.0,4.0,0.0,honda,fwd,white,7500.0,0.0
2009.0,122000.0,4.0,0.0,audi,fwd,white,6000.0,0.0
2013.0,121680.0,,0.0,honda,fwd,,11999.0,0.0
2011.0,181857.0,,1.0,toyota,,,9899.0,0.0
2006.0,,,0.0,,fwd,black,,0.0
2008.0,188167.0,6.0,0.0,for,rwd,silver,2600.0,0.0
2002.0,137055.0,4.0,0.0,honda,fwd,grey,1795.0,0.0
2011.0,141999.0,6.0,0.0,ford,rwd,blue,10900.0,0.0
1998.0,144491.0,8.0,0.0,ford,,silver,8500.0,0.0
2016.0,41820.0,,0.0,jeep,,grey,,0.0
2005.0,92000.0,,0.0,chrysler,,,3200.0,0.0
2003.0,374427.0,6.0,0.0,dodge,,grey,15000.0,0.0
1973.0,65000.0,8.0,0.0,,,,14000.0,0.0
2013.0,117600.0,6.0,0.0,,,,10995.0,0.0
2014.0,131168.0,,0.0,volvo,fwd,black,11995.0,0.0
2022.0,842.0,6.0,0.0,,4wd,custom,110000.0,0.0
2014.0,129500.0,4.0,0.0,,fwd,white,9500.0,0.0
2015.0,,,0.0,jeep,4wd,black,,0.0
2014.0,119794.0,4.0,0.0,volkswagen,rwd,black,10995.0,0.0
2017.0,71357.0,8.0,0.0,dodge,rwd,silver,24995.0,0.0
2015.0,97879.0,6.0,0.0,jeep,4wd,silver,20995.0,0.0
2008.0,106162.0,6.0,0.0,bmw,rwd,black,10275.0,0.0
2020.0,42317.0,,0.0,hyundai,,red,,0.0
2013.0,112291.0,,0.0,nissan,fwd,black,15999.0,0.0
2013.0,205501.0,,0.0,ford,rwd,,15644.0,0.0
2016.0,54996.0,,0.0,,rwd,,42822.0,0.0
2018.0,72382.0,,0.0,,rwd,,36155.0,0.0
2018.0,38465.0,,0.0,,rwd,,38377.0,0.0
2019.0,28510.0,,0.0,volvo,4wd,,43422.0,0.0
2019.0,43201.0,,0.0,ford,rwd,,38295.0,0.0
2020.0,13214.0,,0.0,mitsubishi,,,56888.0,0.0
2008.0,209000.0,4.0,0.0,honda,fwd,grey,4700.0,0.0
2022.0,12927.0,,0.0,,,,79995.0,0.0
2012.0,48000.0,6.0,0.0,toyota,fwd,white,18000.0,0.0
2010.0,94300.0,4.0,0.0,,fwd,red,6500.0,0.0
2015.0,105434.0,,0.0,nissan,,white,9450.0,0.0
2002.0,103700.0,4.0,0.0,audi,,silver,8900.0,1.0
2016.0,115081.0,,0.0,,,,16995.0,0.0
2007.0,185000.0,,0.0,volvo,4wd,blue,2500.0,0.0
2018.0,44012.0,,1.0,toyota,fwd,,24900.0,0.0
2011.0,76335.0,8.0,0.0,ford,4wd,white,25995.0,0.0
2017.0,,,1.0,ford,fwd,black,,0.0
2011.0,93000.0,,0.0,audi,,white,16850.0,0.0
2017.0,16400.0,,0.0,vw,,white,21500.0,0.0
2013.0,60000.0,,0.0,vw,,,16500.0,0.0
2006.0,65000.0,,0.0,pontiac,,,11500.0,1.0
2013.0,120000.0,,0.0,vw,,white,15500.0,1.0
2013.0,74600.0,,0.0,vw,,,12500.0,0.0
2015.0,96000.0,,0.0,vw,,white,18500.0,1.0
2004.0,109610.0,8.0,0.0,ford,rwd,white,11995.0,0.0
2006.0,225000.0,4.0,0.0,toyota,fwd,blue,4100.0,0.0
1990.0,225000.0,4.0,0.0,mazda,fwd,,2200.0,0.0
2013.0,140000.0,4.0,0.0,subaru,,red,7800.0,0.0
2017.0,77651.0,,0.0,audi,,silver,28250.0,0.0
2006.0,169000.0,8.0,0.0,lexus,4wd,silver,18999.0,0.0
2009.0,158130.0,8.0,0.0,,rwd,white,18000.0,0.0
2004.0,112000.0,8.0,0.0,chevrolet,rwd,blue,17999.0,0.0
2016.0,,,0.0,jeep,fwd,white,,0.0
1991.0,80122.0,12.0,0.0,bmw,rwd,white,24995.0,0.0
1957.0,5449.0,8.0,0.0,ford,rwd,black,27995.0,0.0
2006.0,75054.0,6.0,0.0,dodge,rwd,blue,6995.0,0.0
2006.0,151080.0,,0.0,ford,4wd,,20785.0,0.0
1994.0,170000.0,4.0,0.0,,4wd,black,6000.0,1.0
2008.0,123548.0,,0.0,chevrolet,4wd,,29985.0,0.0
2014.0,73657.0,,0.0,chevrolet,rwd,white,19875.0,0.0
2019.0,54467.0,,0.0,jeep,4wd,red,24900.0,0.0
2017.0,52137.0,,0.0,ford,rwd,black,32990.0,1.0
2007.0,78813.0,,0.0,bmw,rwd,black,18990.0,0.0
2020.0,200000.0,4.0,0.0,,,,1234.0,0.0
2019.0,42566.0,4.0,0.0,bmw,rwd,,29991.0,0.0
2011.0,113000.0,6.0,0.0,mercedes,rwd,white,10500.0,0.0
2017.0,122343.0,,1.0,tesla,,black,45000.0,0.0
2013.0,130000.0,4.0,0.0,,fwd,grey,11900.0,0.0
2013.0,118858.0,4.0,1.0,toyota,fwd,white,12900.0,0.0
2016.0,100530.0,4.0,1.0,toyota,fwd,,219.0,0.0
2003.0,90000.0,,0.0,mazda,,,2800.0,1.0
2014.0,147000.0,,0.0,kia,,green,8995.0,0.0
2015.0,104000.0,,0.0,bmw,,,14500.0,0.0
2016.0,1000.0,,0.0,subaru,,grey,24995.0,1.0
2014.0,110747.0,,0.0,,,,21999.0,0.0
2011.0,1000.0,,0.0,subaru,4wd,,13995.0,1.0
2018.0,41000.0,4.0,0.0,vw,,black,23900.0,0.0
2008.0,160000.0,,0.0,subaru,,black,16995.0,1.0
2015.0,53674.0,4.0,0.0,bmw,rwd,,17999.0,0.0
2010.0,77000.0,4.0,0.0,chevrolet,fwd,red,6500.0,0.0
2013.0,127949.0,4.0,0.0,,fwd,,116.0,0.0
2004.0,141100.0,8.0,0.0,,rwd,black,6000.0,1.0
2007.0,74000.0,8.0,0.0,cadillac,4wd,,19999.0,0.0
2014.0,83500.0,4.0,0.0,kia,fwd,white,7800.0,0.0
2016.0,140000.0,6.0,0.0,dodge,rwd,grey,11900.0,0.0
2016.0,57532.0,,1.0,mini,,,16250.0,0.0
1957.0,100000.0,6.0,0.0,,rwd,blue,8999.0,1.0
2014.0,330000.0,,0.0,,,,43000.0,0.0
2019.0,22664.0,4.0,0.0,subaru,4wd,,29991.0,0.0
2016.0,127451.0,8.0,0.0,chevrolet,4wd,,312.0,0.0
2013.0,90877.0,4.0,0.0,,,,11999.0,0.0
2003.0,238155.0,8.0,0.0,toyota,rwd,silver,4500.0,0.0
1965.0,0.0,8.0,0.0,chevrolet,rwd,,37500.0,0.0
2021.0,31630.0,,0.0,,fwd,,29000.0,0.0
2018.0,75142.0,,0.0,,fwd,white,27500.0,0.0
2014.0,71403.0,,0.0,,rwd,,16000.0,1.0
2016.0,68091.0,,0.0,,fwd,white,13000.0,0.0
2004.0,74063.0,6.0,0.0,ford,4wd,,13999.0,0.0
2022.0,13453.0,,0.0,honda,fwd,white,33491.0,0.0
2020.0,28872.0,,0.0,toyota,rwd,,34594.0,0.0
2010.0,96063.0,6.0,0.0,,,,9999.0,0.0
2001.0,180000.0,,0.0,mazda,,,7500.0,1.0
2012.0,62470.0,6.0,0.0,nissan,4wd,,19999.0,1.0
2011.0,68630.0,,0.0,toyota,fwd,white,22590.0,1.0
2015.0,97649.0,,0.0,honda,fwd,black,15990.0,0.0
2014.0,60760.0,,0.0,,rwd,blue,21590.0,1.0
2012.0,45921.0,,0.0,kia,fwd,green,13990.0,1.0
2003.0,237000.0,6.0,0.0,jeep,4wd,red,12000.0,1.0
2012.0,136856.0,4.0,1.0,toyota,fwd,,167.0,0.0
2011.0,55556.0,,1.0,nissan,fwd,silver,12990.0,0.0
2016.0,52463.0,,1.0,ford,fwd,,21990.0,0.0
2019.0,400000.0,5.0,0.0,,rwd,white,18000.0,0.0
2011.0,118846.0,8.0,0.0,nissan,4wd,,17999.0,0.0
2012.0,92237.0,6.0,1.0,jeep,,black,16990.0,1.0
2019.0,54581.0,4.0,0.0,,rwd,red,32000.0,0.0
1971.0,100240.0,6.0,0.0,,4wd,yellow,65000.0,1.0
2013.0,56112.0,,0.0,toyota,,,13150.0,0.0
2018.0,100852.0,4.0,0.0,toyota,fwd,black,18987.0,0.0
2008.0,157212.0,,0.0,honda,fwd,,7950.0,0.0
2009.0,12000.0,,0.0,lexus,rwd,white,8500.0,0.0
2017.0,97000.0,6.0,0.0,bmw,4wd,grey,24500.0,0.0
2012.0,90402.0,4.0,0.0,ford,fwd,white,10940.0,0.0
1991.0,80000.0,6.0,0.0,,4wd,blue,2500.0,0.0
